mw_id,name,description,page_description,price,availability,brand,sku,category_id,category_name,category_path,category_url,image_main,photos_all,url
27282,Резинки для волосся. Тонкі.,Тонка резинка для волосся з бантом і хвостиком. Розмір: 16х25 см. Ціна за 6 шт.,Тонка резинка для волосся з бантом і хвостиком. Розмір: 16х25 см. Ціна за 6 шт.,47.44,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/kdse/54gf/zq14/dsc05937_710x533_crop.JPG,https://cdn.gomw.co/d/product/kdse/54gf/zq14/dsc05937.JPG|https://cdn.gomw.co/d/product/se94/37kd/lkuh/dsc05938.JPG,https://kristallik.com.ua/product/27282/rezinki-dlya-volossya-tonki/
27293,Браслети на руку. Stainless Steel,"Браслет на руку, регульований. Матеріал, нержавіюча сталь. Ціна з 1 шт.","Браслет на руку, регульований. Матеріал, нержавіюча сталь. Ціна з 1 шт.",242.74,in stock,Кристалік,,248,Браслети на руку.,Каталог > Аксесуари для волосся оптом. > Біжутерія и аксесуари оптом. > Браслети на руку.,https://kristallik.com.ua/catalog/248/brasleti-na-ruku/,https://cdn.gomw.co/d/product/gfuh/24kd/kd54/dsc05970_710x533_crop.JPG,https://cdn.gomw.co/d/product/gfuh/24kd/kd54/dsc05970.JPG,https://kristallik.com.ua/product/27293/brasleti-na-ruku-stainless-steel/
27294,Браслети на руку. Stainless Steel,"Браслет на руку, регульований. Матеріал, нержавіюча сталь. Ціна з 1 шт.","Браслет на руку, регульований. Матеріал, нержавіюча сталь. Ціна з 1 шт.",242.74,in stock,Кристалік,,248,Браслети на руку.,Каталог > Аксесуари для волосся оптом. > Біжутерія и аксесуари оптом. > Браслети на руку.,https://kristallik.com.ua/catalog/248/brasleti-na-ruku/,https://cdn.gomw.co/d/product/5485/37zq/lszq/dsc05972_710x533_crop.JPG,https://cdn.gomw.co/d/product/5485/37zq/lszq/dsc05972.JPG,https://kristallik.com.ua/product/27294/brasleti-na-ruku-stainless-steel/
27295,Сережки XUPING.,"Сережки XUPING. Покриття не стирається, не окислюється,і не залишає слідів на шкірі.Матеріал:мідний сплав покритий родієм. Інкрустація: Синтетичний циркон( фіоніт) Довжина виробу 2 см. Ціна за уп.","Сережки XUPING. Покриття не стирається, не окислюється,і не залишає слідів на шкірі.Матеріал:мідний сплав покритий родієм. Інкрустація: Синтетичний циркон( фіоніт) Довжина виробу 2 см. Ціна за уп.",163.24,in stock,Кристалік,,1903,Біжутерія XUPING JEWELRY,Каталог > Аксесуари для волосся оптом. > Біжутерія и аксесуари оптом. > Біжутерія XUPING JEWELRY,https://kristallik.com.ua/catalog/1903/bizhuteriya-xuping-jewelry/,https://cdn.gomw.co/d/product/54kd/lslk/9494/dsc05973_710x533_crop.JPG,https://cdn.gomw.co/d/product/54kd/lslk/9494/dsc05973.JPG|https://cdn.gomw.co/d/product/uh24/3754/3714/dsc05974.JPG,https://kristallik.com.ua/product/27295/serezhki-xuping/
27296,Сережки.,"Вишукані сережки, які додадуть блиску вашому образу. Вибір для кожного стилю та випадку. Якісні матеріали, зручна фіксація. Ідеальний подарунок для дівчини чи жінки. Замовте сережки онлайн з доставкою по Україні.","Вишукані сережки, які додадуть блиску вашому образу. Вибір для кожного стилю та випадку. Якісні матеріали, зручна фіксація. Ідеальний подарунок для дівчини чи жінки. Замовте сережки онлайн з доставкою по Україні.",178.08,in stock,Кристалік,,2912,Новинки,Каталог > Аксесуари для волосся оптом. > Новинки,https://kristallik.com.ua/catalog/2912/novinki/,https://cdn.gomw.co/d/product/zqdc/ls21/sdzq/dsc05977_710x533_crop.JPG,https://cdn.gomw.co/d/product/zqdc/ls21/sdzq/dsc05977.JPG|https://cdn.gomw.co/d/product/94kd/az94/se37/dsc05978.JPG,https://kristallik.com.ua/product/27296/serezhki/
27302,Резинки для волосся. Об&#039;ємні.,Велика-обємна атласна резинка для волосся.Диаметр: 10 см. Дуже гарна якість! Ціна за 10 шт.,Велика-обємна атласна резинка для волосся.Диаметр: 10 см. Дуже гарна якість! Ціна за 10 шт.,17.62,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/azaz/9494/kd21/dsc05994_710x533_crop.JPG,https://cdn.gomw.co/d/product/azaz/9494/kd21/dsc05994.JPG|https://cdn.gomw.co/d/product/kdls/gflk/sdsd/dsc05995.JPG,https://kristallik.com.ua/product/27302/rezinki-dlya-volossya-obiemni/
27304,Перукарські ножиці для стрижки.,Перукарські ножиці для стрижки. Довжина: 18 см. Гарна якість.,Перукарські ножиці для стрижки. Довжина: 18 см. Гарна якість.,102.82,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/24az/8524/gf94/dsc06023_710x533_crop.JPG,https://cdn.gomw.co/d/product/24az/8524/gf94/dsc06023.JPG|https://cdn.gomw.co/d/product/lksd/se85/9437/dsc06024.JPG|https://cdn.gomw.co/d/product/85se/dcgf/ls14/dsc06025.JPG,https://kristallik.com.ua/product/27304/perukars-ki-nozhici-dlya-strizhki/
27308,Дитячі набори для дівочяток.,"Дитячий набір складається з десяти пакетиків, у кожному пакетику по чотири шпильки. Ціна за десять пакетиків.","Дитячий набір складається з десяти пакетиків, у кожному пакетику по чотири шпильки. Ціна за десять пакетиків.",1.54,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/uh24/2421/azgf/dsc06037_710x533_crop.JPG,https://cdn.gomw.co/d/product/uh24/2421/azgf/dsc06037.JPG|https://cdn.gomw.co/d/product/zqzq/3714/3714/dsc06038.JPG,https://kristallik.com.ua/product/27308/dityachi-nabori-dlya-divochyatok/
27328,Гребінець для волосся в коробочці. Глянець,Якісний гребінець для укладання та розчісування волосся з глянцевим покриттям. Зручна форма допомагає розпутувати пасма без пошкоджень. Компактний розмір дозволяє носити з собою. Купити гребінець в коробочці можна на kristallik.com.ua з доставкою по Україні за доступною ціною.,Якісний гребінець для укладання та розчісування волосся з глянцевим покриттям. Зручна форма допомагає розпутувати пасма без пошкоджень. Компактний розмір дозволяє носити з собою. Купити гребінець в коробочці можна на kristallik.com.ua з доставкою по Україні за доступною ціною.,63.07,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/sesd/lsaz/85dc/dsc06082_710x533_crop.JPG,https://cdn.gomw.co/d/product/sesd/lsaz/85dc/dsc06082.JPG,https://kristallik.com.ua/product/27328/grebinec-dlya-volossya-v-korobochci-glyanec-/
27329,Гребінець для волосся в коробочці. Глянець,Якісний гребінець у красивій подарунковій коробочці з глянцевим покриттям. Ідеальний для розчісування та укладання волосся. Купити цей практичний аксесуар можна на Kristallik з доставкою по Україні. Прекрасний подарунок для себе чи близьких!,Якісний гребінець у красивій подарунковій коробочці з глянцевим покриттям. Ідеальний для розчісування та укладання волосся. Купити цей практичний аксесуар можна на Kristallik з доставкою по Україні. Прекрасний подарунок для себе чи близьких!,63.07,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/lkkd/lsls/2154/dsc06083_710x533_crop.JPG,https://cdn.gomw.co/d/product/lkkd/lsls/2154/dsc06083.JPG,https://kristallik.com.ua/product/27329/grebinec-dlya-volossya-v-korobochci-glyanec-/
27331,Гребінець для волосся в коробочці. Глянець,"Гребінець для волосся. Продувна, глянсова. Довжина 21 см. Гарна якість. Ціна за 1 шт.","Гребінець для волосся. Продувна, глянсова. Довжина 21 см. Гарна якість. Ціна за 1 шт.",63.07,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/sd21/dczq/24se/dsc06085_710x533_crop.JPG,https://cdn.gomw.co/d/product/sd21/dczq/24se/dsc06085.JPG,https://kristallik.com.ua/product/27331/grebinec-dlya-volossya-v-korobochci-glyanec-/
27332,Гребінець для волосся в коробочці. Глянець,"Гребінець для волосся. Продувна, глянсова. Довжина 21 см. Гарна якість. Ціна за 1 шт.","Гребінець для волосся. Продувна, глянсова. Довжина 21 см. Гарна якість. Ціна за 1 шт.",63.07,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/uhgf/sezq/14dc/dsc06086_710x533_crop.JPG,https://cdn.gomw.co/d/product/uhgf/sezq/14dc/dsc06086.JPG,https://kristallik.com.ua/product/27332/grebinec-dlya-volossya-v-korobochci-glyanec-/
